#,claim_status,video_id,video_duration_sec,video_transcription_text,verified_status,author_ban_status,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count,engagement_count,engagement_rate,download_rate
7862,claim,6821681145,59,someone located a report claiming that apple seeds contain cyanide,not verified,active,125896.0,57835.0,17485.0,458.0,187.0,75507.0,0.5997569422380378,0.0036379233653174047
7863,claim,1565780852,29,someone located a report claiming that alaska is the only u.s. state whose name can be typed on a single row on the american standard keyboard,not verified,active,154573.0,5999.0,1134.0,143.0,89.0,7222.0,0.04672226067942008,0.0009251292269671935
7864,claim,3404715122,7,someone located a report claiming that the roar of a lion can be heard up to 5 miles away,not verified,active,695999.0,48725.0,6927.0,3.0,1.0,55653.0,0.07996132178350832,4.310351020619283e-06
7865,claim,6300573122,32,"someone located a report claiming that the largest prime number has 17,425,170 digits",not verified,under review,915617.0,383499.0,89779.0,407.0,128.0,473406.0,0.517034961124575,0.00044450900321859466
7866,claim,9887150403,11,someone located a report claiming that applying an equal amount of pressure to the total surface area of an egg will prevent it from breaking,not verified,under review,482972.0,123044.0,3878.0,1165.0,373.0,127295.0,0.2635660038263088,0.0024121481162469047
7867,claim,2530322670,27,someone located a report claiming that lightning strikes somewhere on earth about 100 times every second,not verified,active,327489.0,131424.0,3958.0,2387.0,613.0,135995.0,0.41526585625776746,0.007288794432790109
7868,claim,2239051744,17,someone located a report claiming that a pineapple plant can only produce one pineapple a year,not verified,active,402870.0,229313.0,64096.0,975.0,452.0,293861.0,0.72941891925435,0.002420135527589545
7869,claim,7939192784,37,someone located a report claiming that redwoods are the tallest trees,not verified,active,396919.0,93846.0,6438.0,1717.0,1074.0,101358.0,0.25536192522907697,0.004325819625666698
7870,claim,3419956467,16,someone discovered a report mentioning that earth days are getting longer over time due to orbital expansion,not verified,active,788005.0,80308.0,9089.0,1630.0,1031.0,90428.0,0.11475561703288685,0.0020685147936878572
7871,claim,4371783732,14,someone discovered a report mentioning that iceland is growing 5 centimeters per year,not verified,active,847324.0,124299.0,12193.0,2507.0,1564.0,138056.0,0.16293177108166415,0.0029587265319995656
7872,claim,2851808638,24,someone discovered a report mentioning that it snows in the sahara desert,not verified,active,391954.0,17804.0,497.0,116.0,32.0,18333.0,0.04677334585180914,0.00029595309653683853
7873,claim,1628271667,38,someone discovered a report mentioning that 20% of the world's oxygen is produced in the amazon jungles,not verified,under review,734618.0,457499.0,140356.0,1277.0,292.0,598147.0,0.8142286195002029,0.0017383184185522271
7874,claim,7759682859,28,someone discovered a report mentioning that seventy percent of small businesses are owned and operated by a single person.,not verified,under review,411701.0,114710.0,15305.0,2237.0,63.0,130078.0,0.31595259666602704,0.005433554934284833
7875,claim,8526500893,25,someone discovered a report mentioning that the average car contains over 30000 unique parts,not verified,active,310617.0,192341.0,19496.0,1571.0,599.0,212436.0,0.6839162054877872,0.005057675529671589
7876,claim,3415985588,25,someone discovered a report mentioning that windshield wipers were invented in 1905,verified,active,10500.0,1344.0,138.0,13.0,1.0,1483.0,0.14123809523809525,0.001238095238095238
7877,claim,3243951081,29,someone discovered a report mentioning that the highest total mileage clocked by a single car is 2850000 million miles,not verified,active,371163.0,41995.0,5118.0,830.0,30.0,47143.0,0.12701427674633517,0.002236214277824029
7878,claim,3454594415,5,someone discovered a report mentioning that the origins of the banjo instrument begin in africa,not verified,active,335343.0,91677.0,26517.0,1348.0,733.0,118927.0,0.3546428582078648,0.0040197648377929465
7879,claim,3599065647,52,"someone discovered a report mentioning that the voyager spacecrafts have carried a recording of chuck berry's ""johnny b. goode"" out of our solar system",not verified,active,609920.0,253680.0,28672.0,3995.0,964.0,283316.0,0.4645133788037775,0.006550039349422875
7880,claim,2039708031,25,someone discovered a report mentioning that violins are constructed from 70 individual wooden pieces,not verified,active,19468.0,4122.0,379.0,83.0,9.0,4510.0,0.2316622149167865,0.004263406615985206
7881,claim,4493407764,56,someone discovered a report mentioning that the japanese word ‘karaoke’ comes from a phrase meaning ’empty orchestra’,not verified,under review,593827.0,149444.0,53633.0,1060.0,116.0,203193.0,0.34217541472516405,0.0017850316674721763
7882,claim,8722900301,30,"someone discovered a report mentioning that 99% of individuals in denmark, ireland and the united arab emirates have internet access",not verified,banned,802804.0,235514.0,21252.0,5007.0,74.0,256840.0,0.3199286500814645,0.006236889701595906
7883,claim,3832907842,10,someone discovered a report mentioning that the most watched summer olympics event for the past 20 years has been gymnastics,not verified,active,253074.0,112378.0,44008.0,1855.0,127.0,156513.0,0.6184475686953224,0.007329871895176905
7884,claim,8595341236,34,someone discovered a report mentioning that the longest commercial flight in history took around 30 hours,not verified,active,85971.0,13108.0,2808.0,69.0,22.0,15938.0,0.1853880959858557,0.000802596224308197
7885,claim,7142110651,28,someone discovered a report mentioning that a dog’s sense of smell is much more powerful than a human's,not verified,under review,160903.0,37126.0,3647.0,280.0,43.0,40816.0,0.2536683591977775,0.0017401788655276782
7886,claim,2566429997,41,someone discovered a report mentioning that a day on mars is about the same length as on earth,not verified,active,234160.0,34019.0,13427.0,632.0,168.0,47614.0,0.20333959685685002,0.0026990092244619066
7887,claim,7805873088,27,someone discovered a report mentioning that the moon’s craters might be the coldest places in the solar system,not verified,under review,152036.0,55146.0,13586.0,245.0,147.0,68879.0,0.4530440158909732,0.0016114604435791522
7888,claim,9118130679,40,someone discovered a report mentioning that there’s a planet made of diamonds two times the size of earth,not verified,banned,880840.0,446084.0,43535.0,10875.0,5608.0,495227.0,0.5622212887698106,0.012346169565414832
7889,claim,8731039314,52,someone discovered a report mentioning that astronauts can grow as much as two inches in space,not verified,active,829024.0,410077.0,157952.0,6447.0,1070.0,569099.0,0.686468666769599,0.007776614428532829
7890,claim,7773237708,42,"someone discovered a report mentioning that through the seasons, a reindeer’s eyes will change color",not verified,active,713577.0,37950.0,6525.0,709.0,146.0,44621.0,0.06253144369843759,0.0009935858358663466
7891,claim,8525450939,47,someone discovered a report mentioning that new parents lose around 750 hours of sleep in the first year of their first child’s life,not verified,active,435831.0,136319.0,25660.0,1699.0,1095.0,163074.0,0.3741679687768883,0.0038983000291397353
7892,claim,2994377530,52,someone discovered a report mentioning that a banana is technically a berry,not verified,active,533893.0,857.0,210.0,2.0,1.0,1068.0,0.00200040082937967,3.746068968875786e-06
7893,claim,2157589766,14,someone discovered a report mentioning that avocados never ripen while they are still attached to the tree,not verified,active,141609.0,9503.0,1978.0,196.0,100.0,11581.0,0.08178152518554611,0.001384092818959247
7894,claim,7801024471,24,someone discovered a report mentioning that a snail can sleep for three years,not verified,active,401879.0,184743.0,23706.0,2443.0,648.0,209097.0,0.5202983982741074,0.006078944159809296
7895,claim,2820321213,53,someone discovered a report mentioning that a crocodile cannot stick its tongue out,not verified,active,641382.0,102658.0,10914.0,1858.0,520.0,114092.0,0.17788463037628122,0.0028968695722673852
7896,claim,5574642341,21,someone discovered a report mentioning that no two tongue prints are alike,not verified,active,140374.0,88463.0,3081.0,1691.0,399.0,91943.0,0.6549859660620913,0.012046390357188652
7897,claim,1477848396,14,someone discovered a report mentioning that a full jumbo jet tank has enough fuel to drive a car around the world four times,not verified,active,696648.0,222172.0,41834.0,1234.0,573.0,264579.0,0.37978864505460436,0.0017713393277523225
7898,claim,5837259959,48,someone discovered a report mentioning that j is the only letter that doesn’t appear on the periodic table of elements,not verified,active,345961.0,95865.0,23241.0,1883.0,177.0,119283.0,0.34478741823500336,0.005442810027719887
7899,claim,7065867452,57,someone discovered a report mentioning that may 22nd is the least common birth date,not verified,under review,889995.0,209443.0,35866.0,4386.0,286.0,245595.0,0.27595098848869937,0.004928117573694235
7900,claim,4762187200,53,someone discovered a report mentioning that the tallest tower of cupcakes ever made was over 35 feet,not verified,active,666445.0,260059.0,63333.0,3818.0,1725.0,325117.0,0.4878377060372574,0.005728904860866238
7901,claim,5048898382,52,"someone discovered a report mentioning that a single lightning bolt has enough energy to toast 100,000 slices of bread",not verified,active,993624.0,284212.0,81405.0,4074.0,1286.0,366903.0,0.36925738508731676,0.004100142508635057
7902,claim,6394358757,26,someone discovered a report mentioning that the longest location name on the planet earth is 85 letters in english.,not verified,active,535068.0,42122.0,5313.0,985.0,2.0,47437.0,0.08865602129075183,0.0018408875133627874
7903,claim,2162266233,47,someone discovered a report mentioning that new zealanders have more pets per household than any other country,not verified,banned,304122.0,25529.0,4859.0,403.0,55.0,30443.0,0.10010127514615845,0.0013251261007095837
7904,claim,7812407962,24,someone discovered a report mentioning that wild boars wash their food,not verified,active,852702.0,239031.0,41459.0,301.0,127.0,280617.0,0.3290915231816039,0.0003529955365414881
7905,claim,5285070810,39,someone discovered a report mentioning that buttermilk does not contain any butter,not verified,active,615248.0,89897.0,30241.0,395.0,249.0,120387.0,0.19567231425376433,0.0006420175278911918
7906,claim,8137747437,28,someone discovered a report mentioning that outerspace partly smells like diesel fuel and barbeque,verified,active,494958.0,172980.0,62411.0,2215.0,1328.0,236719.0,0.47826078172289366,0.004475127182508415
7907,claim,2934312040,15,someone discovered a report mentioning that cold water is just as cleansing as hot water,not verified,active,958763.0,355972.0,9271.0,1360.0,92.0,365335.0,0.3810482882631057,0.0014184944558769997
7908,claim,5640332882,40,someone discovered a report mentioning that the most successful predator is a wild dog,not verified,active,654256.0,217385.0,74555.0,1910.0,1008.0,292948.0,0.4477574527402118,0.0029193465554767555
7909,claim,3209641229,45,someone discovered a report mentioning that driving south from detroit will lead to canada,not verified,active,181966.0,11628.0,4470.0,165.0,101.0,16199.0,0.08902212501236495,0.0009067628018421023
7910,claim,5335222856,10,someone discovered a report mentioning that no two teeth from different people will ever be alike,not verified,active,367991.0,176633.0,62523.0,20.0,4.0,239160.0,0.6499071988173624,5.4349155278254086e-05
